#15	#51	#53	#60
SoilW	SoilW	SoilW	SoilW
32.29024306	18.31762153	23.0687037	18.47310185
36.75182292	18.06208333	22.76511574	18.16037037
33.68066667	18.20611111	23.24219907	18.65442789
35.22020486	18.41229167	23.234375	18.64507813
34.59322917	18.10585069	22.81555556	18.14458889
29.50658681	18.01402778	23.00553241	18.37161123
31.52765278	18.23185764	23.28027778	18.69993194
33.18495139	18.09770833	22.88083333	18.22259583
34.83100347	17.95998264	22.72731481	18.0391412
25.69257986	18.02046875	23.33925926	18.77041481
31.45511806	18.1078125	23.07043981	18.44917558
31.10339931	18.05185764	22.83527778	18.16815694
28.76808218	18.13321181	23.17608796	18.57542512
29.71582639	18.56369792	23.57321759	19.04999502
31.36014236	18.93269097	24.06546296	19.63822824
31.17996181	18.30949653	23.16377315	18.56070891
35.6356875	18.0634375	22.86826389	18.20757535
28.71172222	17.91805556	22.75342593	18.07034398
27.48623611	17.84050347	22.8175463	18.14696782
27.83085185	18.14538194	23.42039352	18.86737025
31.8521412	18.73020833	23.83386574	19.36146956
35.71695139	18.31237847	23.20027778	18.60433194
36.07946875	18.07888889	22.90826389	18.25537535
34.76996528	17.92638889	22.71527778	18.02475694
36.59768403	17.81090278	22.57284722	17.85455243
35.09410764	17.71805556	22.44488426	17.70163669
35.50328819	17.63388889	22.29731481	17.5252912
34.56316319	17.56532986	22.16020833	17.36144896
35.96879861	17.49741319	22.02275463	17.19719178
34.13751042	17.42767361	21.90888889	17.06112222
37.05875	17.34901042	21.82576389	16.96178785
27.51404514	17.42536458	22.48678241	17.75170498
28.66569792	17.71265625	23.39268519	18.8342588
28.58999306	17.78493056	23.55641204	19.02991238
29.88079861	18.35102431	24.08935185	19.66677546
29.11731481	18.78623264	23.83835648	19.366836
30.09379861	18.46546875	23.65671296	19.14977199
30.06442593	18.56444444	23.59773148	19.07928912
26.02829861	18.28032986	23.04828704	18.42270301
27.13211806	18.57496528	23.57840278	19.05619132
26.84253472	18.59954861	23.51363426	18.97879294
28.11645833	18.27388889	23.0075	18.3739625
31.04537384	18.06276042	22.70006944	18.00658299
32.79255787	18.82597222	24.2518287	19.8609353
29.80451389	18.90803819	23.85678241	19.38885498
32.05150463	18.41664931	23.19321759	18.59589502
32.09342593	18.12321181	22.77233796	18.09294387
31.77490741	17.90590278	22.36111111	17.60152778
34.35333333	17.69925347	21.96074074	17.12308519
29.72680556	17.35574653	21.70944444	16.82278611
29.6443287	17.11411458	21.68103426	16.78883594
29.50038194	16.85383681	21.3333552	16.37335947
27.63930556	16.658125	21.07192338	16.06094843
26.08121528	16.3196875	20.61983856	15.52070708
27.0178125	15.97859375	20.16420553	14.97622561
26.87760417	15.61052083	19.67253373	14.38867781
27.24704861	14.87164931	18.68554914	13.20923123
29.48121528	15.11333333	19.00839067	13.59502685
32.48642361	15.65092014	19.72649912	14.45316645
32.25892361	15.52623843	19.55994929	14.2541394
30.72638889	15.47208333	19.48760892	14.16769266
30.34555556	15.33729167	19.30755421	13.95252728
29.47621528	15.14569444	19.05161864	13.64668427
31.24555556	15.04557292	18.9178763	13.48686218
33.02868056	15.15324653	19.06170671	13.65873952
32.05486111	15.03982639	18.91020009	13.47768911
31.73871528	14.86715278	18.67954268	13.2020535
31.93777778	14.68326389	18.4339039	12.90851516
33.36440972	14.81060764	18.60400968	13.11179157
32.83508102	14.75125	18.52471975	13.0170401
32.83614583	14.66602431	18.41087527	12.88099594
33.86236111	14.58267361	18.29953541	12.74794481
34.13743056	14.53666667	18.23807933	12.6745048
33.93149306	14.43208333	18.09837692	12.50756042
32.96079861	14.30017361	17.92217191	12.29699543
32.59326389	14.15720486	17.73119425	12.06877713
31.94177083	13.96541667	17.47500358	11.76262928
32.06211806	13.73649306	17.16920742	11.39720287
32.69371528	13.51930556	16.87908836	11.05051059
27.41996528	13.29729167	16.58252221	10.69611404
28.80979167	13.12467014	16.35193437	10.42056157
29.39791667	12.94477431	16.11162952	10.13339727
29.91326389	12.75402778	15.85683031	9.828912215
29.65267361	12.53935764	15.57007393	9.486238351
30.00815972	12.35401042	15.32248711	9.190372102
30.07666667	12.26784722	15.20739032	9.052831432
29.77204861	12.17026042	15.07703386	8.897055468
29.11395833	11.96248264	14.79948431	8.565383749
29.11045139	11.79111111	14.57056622	8.291826636
29.08475694	11.61572917	14.33629102	8.01186777
28.57114583	11.46755208	14.13835607	7.775335507
27.28496528	11.28493056	13.89441024	7.483820232
27.1765625	11.11422101	13.66637643	8.671644737
27.39322917	10.96515625	13.46725572	8.596030093
27.72260417	10.80931424	13.25908196	8.515668981
27.29309028	10.68292535	13.09025168	8.450277778
28.17614583	10.58707292	13.92684035	8.410060185
28.48645833	10.48896181	14.16931854	8.36031713
29.23489583	10.40842361	14.7541476	8.314722222
30.8209375	10.36834028	16.17794997	8.290259259
29.27673611	10.29744271	14.99864337	8.249351852
26.16505903	10.231625	12.62225558	8.191402778
26.23315972	10.24346181	12.67426408	9.969710648
27.87420139	10.57719271	13.9275276	12.67722454
26.96690972	10.62178472	15.85083333	12.10934028
26.46267361	10.80276042	16.40485632	14.0239537
28.52673611	11.28309201	15.20535438	15.5062963
28.64954861	11.3925	15.38547275	14.69384259
27.59114583	11.38763889	15.3774699	14.09543981
27.79552083	11.33215278	15.28612312	13.50912037
27.57302083	11.22251736	15.10563033	12.93840278
27.55177083	11.16276042	15.00725247	12.55914352
28.4234375	11.18482639	15.04357968	12.61092593
28.2346875	11.1675	15.01505525	12.39662037
28.90010417	11.75829861	15.987687	13.40877315
31.76100694	12.37954861	17.01045088	15.36155093
33.055625	12.41708333	17.07224429	15.52740741
33.29496528	12.44269097	17.11440215	15.59650463
31.89260417	12.42407986	17.08376268	15.39273148
30.36993056	12.28034722	16.84713563	14.86076389
29.09649306	12.0759375	16.51061591	14.35284722
29.77079861	11.94736111	16.2989406	14.02351852
30.76621528	11.88861111	16.20222047	14.17729167
33.87253472	12.030625	16.43601794	15.76634259
33.97375	12.00477431	16.39345994	15.85331019
28.60618056	11.92510417	16.26229899	15.41581019
28.14465278	11.85020833	16.13899798	14.93002315
27.24065972	11.82777778	16.20077778	14.55400463
28.14413194	11.86626736	16.16543596	14.47425926
28.6921875	11.73689236	15.95244589	14.26194444
27.46621528	11.61553819	15.75266053	13.96365741
26.03722222	11.43640625	15.28916667	13.54597222
26.31600694	11.25255208	15.11743056	13.13215278
27.5640625	11.12644097	14.96652778	12.88733796
28.23329861	11.08534722	14.91509259	12.73152778
27.79767361	10.99352431	14.79449074	12.46967593
28.86086806	11.16779514	14.77150463	14.30886574
27.70892361	11.39095486	14.86231481	14.66384615
26.49336806	11.36286458	14.97171296	14.48215278
26.44520833	11.31184028	15.0169213	14.20094907
27.12149306	11.26680556	15.04569444	13.99168981
27.82496528	11.24519097	15.09027778	13.89141204
28.11298611	11.21592014	15.09296296	13.73106481
28.28503472	11.13404514	15.02532407	13.50907407
28.73423611	11.26001736	14.96912037	14.05185185
30.74309028	11.75845486	16.03361111	17.96020833
36.22270833	14.27710069	22.26071759	19.67918981
36.62697917	16.37291667	23.01398148	18.86914352
37.55246528	16.97086806	23.24101852	18.79111111
37.7559375	17.12407986	22.87951389	18.19664352
38.79399306	16.99088542	22.58453704	17.79743056
38.91409722	16.81465278	22.44974537	17.58615741
38.15822917	16.57821181	22.1618287	17.28717593
37.71604167	16.31982639	21.85847222	17.0294213
37.38600694	16.30828125	22.40849537	18.56590278
38.92142361	16.25979167	22.59877315	18.18909722
38.76142361	16.13645833	22.34333333	17.66756944
37.87920139	15.961875	22.04946759	17.31636574
37.59104167	15.79493056	21.79555556	17.12106481
37.52388889	15.76838542	22.23967593	18.47756944
37.40694444	15.76805556	22.38328704	18.15840278
37.05697917	15.73234375	22.29104167	17.83087963
38.11298611	15.72508681	22.43273148	18.22604167
38.88458333	15.82307292	22.9824537	18.56381944
38.32309028	15.78904514	22.77914352	17.99166667
37.85333333	15.73729167	22.55363426	17.66122685
38.62128472	16.79131944	23.50136574	19.13409722
38.875625	18.49182292	23.91465278	19.61171296
39.2246875	18.56371528	23.67655093	19.22886574
41.11784722	18.31364583	23.2387037	18.59939815
40.50979167	18.07967014	23.03511574	18.35016204
42.35	18.43267361	23.86719907	19.54217593
43.54267361	18.36979167	23.24141204	18.66719907
43.25013889	18.15180556	23.01638889	18.36601852
36.18204861	17.93949653	22.84478261	17.9382619
33.835625	17.72180556	23.16897183	17.52627315
34.32951389	17.53088542	23.09497119	17.26962963
34.28857639	17.36076389	23.02903208	17.0900463
34.386875	17.18397569	22.96050898	16.94930556
34.8228125	17.02682292	22.89959656	16.77923611
35.450625	16.91848958	22.85760656	16.68541667
36.89423611	16.82965278	22.88055556	17.64208333
38.29881944	16.97293403	23.3555787	19.01571759
38.50965278	17.46708333	23.91969907	19.43506944
37.62392361	18.13842014	23.26960961	18.41548611
33.41704861	17.88673611	22.98720593	17.94060185
32.58746667	17.71012153	22.70480226	17.92886179
36.12277179	17.51774306	22.5819213	18.03474058
39.65807692	17.37119792	22.6206713	18.08073683
41.90587413	18.27053819	23.59831019	19.24119419
42.6285185	17.77727199	22.9024537	18.41521255
43.35116287	15.73152546	22.63902778	18.10252597
44.79645161	17.42474537	22.45090278	17.8792216
47.10680851	17.27097222	22.3293287	17.73491317
43.74408451	17.13018519	22.26377315	17.65709873
43.27823944	17.0069213	22.19884259	17.58002616
44.92096774	17.02331019	22.72060185	18.1993544
41.17989899	17.46090278	23.10625	18.65711875
42.90847222	17.81359954	23.43178241	19.04352572
45.11641509	18.4315625	23.29270833	18.87844479
45.14070423	18.26814236	22.89335648	18.40441414
47.21612903	18.09069444	22.61099537	18.0692515
47.29682171	17.69480903	22.43581019	17.86130669
44.66531915	17.5615625	22.31196759	17.71430553
43.31056338	17.46384259	22.23488426	17.62280762
44.27355072	17.71659722	22.11659722	17.4824009
43.03322314	17.55155093	21.99921296	17.34306579
44.98382353	17.28631944	21.92789352	17.25840961
47.65529412	17.0256713	21.886875	17.20972063
43.74408451	16.97166667	21.84125	17.15556375
43.27823944	16.93453704	21.83331019	17.14613919
44.92096774	16.91257523	21.8119213	17.12075058
41.17989899	17.38782986	21.75729167	17.05590521
42.90847222	17.34998264	21.72939815	17.0227956
39.47393939	17.31909722	21.71743056	17.00859007
39.47298611	17.32762731	21.93085648	17.26192664
39.49013889	16.9181713	22.67574074	18.14610426
39.63659722	17.1324537	23.07347222	18.61821153
43.34864286	17.62082176	22.71979167	18.19839271
45.47404255	17.89439236	22.47923611	17.91285326
45.60328671	17.81423611	22.35020833	17.75969729
44.10049296	17.75068287	22.53048611	17.97368701
41.93541667	18.08329861	23.44046296	19.05382954
41.82305556	18.50436921	23.56409722	19.2005834
42.74020833	17.77081019	22.78296296	18.27337704
44.13590278	17.55217593	22.53349537	17.977259
46.99014493	17.43414352	22.376875	17.79135063
45.88259259	17.78929398	22.26668981	17.66056081
45.1796875	17.66609954	22.21939815	17.6044256
44.73411436	17.83477431	22.68986111	18.16286514
44.28854123	17.88802662	23.22840278	18.8021141
43.39739496	18.01690394	22.94419608	18.46476075
42.72472222	18.11873264	22.58790046	18.14999942
43.63142857	17.90249421	22.39391245	17.8352381
46.16075758	17.86453125	22.35985579	17.74472222
43.92448276	17.76446181	22.27008326	17.62368056
41.80444444	17.72381944	22.2336229	17.86622685
42.80368056	18.32185764	22.77012437	20.07652778
45.33652778	18.63208333	23.04842858	19.06078704
45.6305814	18.23029514	22.68798344	18.41416667
57.33	18.05361111	22.52947978	18.12608796
47.06888889	17.94119792	22.16911111	17.88789352
35.55645793	17.22380788	21.71987649	17.62647059
35.53480591	17.21615389	21.7086388	17.574375
35.60920597	17.24245431	21.74725343	17.47736111
36.38499361	17.51669524	22.14989758	17.42243056
38.09389163	18.12079069	23.03683848	17.4174537
38.40047516	18.22916797	23.19595943	17.39787037
37.32823898	17.85013248	22.63945453	17.37222222
36.83323672	17.67514918	22.38254174	17.29446759
36.70908306	17.63126086	22.31810433	17.24400463
37.21997884	17.81186252	22.58326607	17.26152778
39.14032965	18.49070653	23.5799538	17.23037037
40.59815624	19.00604823	24.33658527	17.19358796
38.26365276	18.18080125	23.12494678	17.14981481
37.62906399	17.95647412	22.79558673	17.03115741
37.24462529	17.82057504	22.59605791	17.68537037
37.04768396	17.75095628	22.49384273	18.979375
37.01981273	17.7411038	22.47937718	18.65337963
38.30649615	18.19594639	23.14718307	18.37402778
39.09886832	18.47604995	23.55843481	18.17643519
38.00636215	18.08984902	22.99140951	18.84574074
37.36670588	17.86373053	22.65941937	18.83532407
37.02649259	17.74346513	22.48284412	18.6924537
36.74248246	17.64306755	22.33543907	19.26664352
36.64412696	17.60829888	22.28439125	18.68701389
37.13406173	17.78149082	22.53867394	18.38564815
40.68683743	19.03739703	24.382612	18.26694444
39.5471114	18.63450388	23.79107896	18.10916667
38.09573434	18.12144209	23.03779488	18.24967593
37.52425895	17.91942554	22.74119151	19.60634259
37.00668331	17.73646255	22.47256284	18.91046154
36.55636713	17.57727578	22.23884273	18.52806496
36.20924362	17.45456762	22.05868099	18.25438123
36.29055392	17.48331081	22.10088212	18.12261031
36.60750277	17.59535223	22.26538281	18.00990617
37.15847785	17.79012192	22.55134623	18.23918682
36.96614334	17.72213167	22.45152205	18.78353016
36.75284778	17.64673169	22.34081881	18.47525333
36.61303095	17.59730644	22.268252	18.18427306
36.84337171	17.6787319	22.38780194	18.2037455
39.61137649	18.65722159	23.8244334	19.10973048
39.64039941	18.66748119	23.83949668	19.3392693
40.38324832	18.93007828	24.22504519	19.11913479
38.50435884	18.26589085	23.24987645	18.83534884
37.82462328	18.02560433	22.89708461	18.7244213
37.46874685	17.89980201	22.71237999	18.56756944
38.77662161	18.36213574	23.39118447	18.44965278
39.27208455	18.53728189	23.64833635	18.33715278
38.01534543	18.09302461	22.99607196	18.23800926
37.67421078	17.97243351	22.81901851	18.29530093
37.78799912	18.01265769	22.87807619	18.22583333
